# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 240:         4.774       52.301      -4.40  SCHIPHOL
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# DD       = Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord, 90=oost, 180=zuid, 270=west, 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# FH       = Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# FF       = Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur; 
# FX       = Hoogste windstoot (in 0.1 m/s) over het afgelopen uurvak; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# T10N     = Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur; 
# TD       = Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# SQ       = Duur van de zonneschijn (in 0.1 uren) per uurvak, berekend uit globale straling  (-1 for <0.05 uur); 
# Q        = Globale straling (in J/cm2) per uurvak; 
# DR       = Duur van de neerslag (in 0.1 uur) per uurvak; 
# RH       = Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# P        = Luchtdruk (in 0.1 hPa) herleid naar zeeniveau, tijdens de waarneming; 
# VV       = Horizontaal zicht tijdens de waarneming (0=minder dan 100m, 1=100-200m, 2=200-300m,..., 49=4900-5000m, 50=5-6km, 56=6-7km, 57=7-8km, ..., 79=29-30km, 80=30-35km, 81=35-40km,..., 89=meer dan 70km); 
# N        = Bewolking (bedekkingsgraad van de bovenlucht in achtsten), tijdens de waarneming (9=bovenlucht onzichtbaar); 
# U        = Relatieve vochtigheid (in procenten) op 1.50 m hoogte tijdens de waarneming; 
# WW       = Weercode (00-99), visueel(WW) of automatisch(WaWa) waargenomen, voor het actuele weer of het weer in het afgelopen uur. Zie http://bibliotheek.knmi.nl/scholierenpdf/weercodes_Nederland; 
# IX       = Weercode indicator voor de wijze van waarnemen op een bemand of automatisch station (1=bemand gebruikmakend van code uit visuele waarnemingen, 2,3=bemand en weggelaten (geen belangrijk weersverschijnsel, geen gegevens), 4=automatisch en opgenomen (gebruikmakend van code uit visuele waarnemingen), 5,6=automatisch en weggelaten (geen belangrijk weersverschijnsel, geen gegevens), 7=automatisch gebruikmakend van code uit automatische waarnemingen); 
# M        = Mist 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# R        = Regen 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# S        = Sneeuw 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# O        = Onweer 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# Y        = IJsvorming 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T,  T10,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y
# 
  240,20150315,   22,   60,   60,   60,  100,   57,     ,   26,    0,    0,    0,    0,10270,   65,    8,   80,     ,    5,    0,    0,    0,    0,    0
  240,20150315,   23,   70,   60,   60,   90,   54,     ,   28,    0,    0,    0,    0,10266,   62,    8,   83,     ,    5,    0,    0,    0,    0,    0
  240,20150315,   24,   70,   50,   50,   90,   54,   50,   30,    0,    0,    0,    0,10264,   60,    8,   84,     ,    5,    0,    0,    0,    0,    0
  240,20150316,    1,   60,   50,   50,   80,   53,     ,   29,    0,    0,    0,    0,10259,   60,    8,   84,     ,    5,    0,    0,    0,    0,    0
  240,20150316,    2,   70,   50,   50,   70,   53,     ,   29,    0,    0,    0,    0,10256,   60,    8,   84,     ,    5,    0,    0,    0,    0,    0
  240,20150316,    3,   70,   40,   40,   70,   52,     ,   30,    0,    0,    0,    0,10253,   59,    8,   86,   10,    7,    0,    0,    0,    0,    0
  240,20150316,    4,   70,   50,   50,   70,   50,     ,   31,    0,    0,    0,    0,10253,   58,    8,   87,   10,    7,    0,    0,    0,    0,    0
  240,20150316,    5,   70,   40,   40,   60,   33,     ,   22,    0,    0,    0,    0,10251,   56,    1,   92,   10,    7,    0,    0,    0,    0,    0
  240,20150316,    6,   70,   40,   40,   60,   32,   17,   22,    0,    0,    0,    0,10251,   50,    0,   93,   10,    7,    0,    0,    0,    0,    0
  240,20150316,    7,   70,   40,   40,   50,   41,     ,   31,    2,   15,    0,    0,10250,   50,    0,   93,   10,    7,    0,    0,    0,    0,    0
  240,20150316,    8,   80,   40,   40,   60,   55,     ,   33,    7,   56,    0,    0,10249,   56,    0,   86,   10,    7,    0,    0,    0,    0,    0
  240,20150316,    9,   90,   40,   40,   60,   67,     ,   35,    9,  101,    0,    0,10247,   57,    0,   80,   10,    7,    0,    0,    0,    0,    0
  240,20150316,   10,   70,   30,   20,   50,   78,     ,   36,    8,  141,    0,    0,10244,   58,    2,   75,    4,    7,    0,    0,    0,    0,    0
  240,20150316,   11,   50,   30,   40,   50,   88,     ,   39,   10,  181,    0,    0,10241,   58,    1,   71,    4,    7,    0,    0,    0,    0,    0
  240,20150316,   12,   70,   40,   40,   60,   91,   19,   37,    4,  148,    0,    0,10237,   59,    8,   69,    4,    7,    0,    0,    0,    0,    0
  240,20150316,   13,   50,   40,   50,   70,   97,     ,   43,    6,  161,    0,    0,10233,   59,    8,   69,    4,    7,    0,    0,    0,    0,    0
  240,20150316,   14,   50,   50,   40,   70,  106,     ,   40,    6,  129,    0,    0,10231,   59,    7,   64,    4,    7,    0,    0,    0,    0,    0
  240,20150316,   15,   60,   40,   30,   60,  109,     ,   40,    8,  124,    0,    0,10228,   59,    8,   62,    4,    7,    0,    0,    0,    0,    0
  240,20150316,   16,   50,   30,   30,   50,  112,     ,   42,    0,   51,    0,    0,10226,   60,    8,   62,     ,    5,    0,    0,    0,    0,    0
  240,20150316,   17,   80,   30,   20,   40,   93,     ,   34,    7,   27,    0,    0,10230,   61,    1,   67,     ,    5,    0,    0,    0,    0,    0
  240,20150316,   18,  100,   30,   40,   60,   97,   72,   30,    2,    6,    0,    0,10235,   62,    6,   63,     ,    5,    0,    0,    0,    0,    0
  240,20150316,   19,  110,   30,   30,   60,   83,     ,   29,    0,    0,    0,    0,10237,   61,    7,   69,     ,    5,    0,    0,    0,    0,    0
  240,20150316,   20,   80,   20,   30,   30,   67,     ,   25,    0,    0,    0,    0,10239,   59,    7,   75,    4,    7,    0,    0,    0,    0,    0
  240,20150316,   21,   80,   30,   30,   40,   59,     ,   20,    0,    0,    0,    0,10239,   59,    0,   76,    4,    7,    0,    0,    0,    0,    0
  240,20150316,   22,   80,   30,   30,   30,   43,     ,   14,    0,    0,    0,    0,10238,   58,    0,   81,   10,    7,    0,    0,    0,    0,    0
  240,20150316,   23,   90,   20,   20,   30,   39,     ,   24,    0,    0,    0,    0,10240,   57,    0,   90,   10,    7,    0,    0,    0,    0,    0
  240,20150316,   24,   80,   10,   10,   20,   43,  -15,   25,    0,    0,    0,    0,10241,   56,    0,   88,   10,    7,    0,    0,    0,    0,    0
  240,20150317,    1,   90,   10,   10,   20,   44,     ,   24,    0,    0,    0,    0,10244,   50,    0,   87,   10,    7,    0,    0,    0,    0,    0
  240,20150317,    2,  110,   10,   10,   20,   28,     ,   17,    0,    0,    0,    0,10247,   49,    0,   92,   10,    7,    0,    0,    0,    0,    0
  240,20150317,    3,   70,   10,   10,   20,   29,     ,   23,    0,    0,    0,    0,10245,   27,    8,   96,   10,    7,    0,    0,    0,    0,    0
  240,20150317,    4,   80,   10,   10,   20,   19,     ,   16,    0,    0,    0,    0,10247,   27,    7,   98,   10,    7,    0,    0,    0,    0,    0
  240,20150317,    5,   80,   10,   10,   10,   19,     ,   16,    0,    0,    0,    0,10247,   20,    1,   98,   10,    7,    0,    0,    0,    0,    0
  240,20150317,    6,  100,   10,   20,   20,   18,  -29,   15,    0,    0,    0,    0,10251,   33,    0,   98,   10,    7,    0,    0,    0,    0,    0
  240,20150317,    7,   70,   20,   10,   20,   35,     ,   31,    7,   22,    0,    0,10253,   27,    1,   97,   10,    7,    0,    0,    0,    0,    0
  240,20150317,    8,   80,   20,   20,   30,   78,     ,   45,   10,   73,    0,    0,10256,   50,    6,   80,   10,    7,    0,    0,    0,    0,    0
  240,20150317,    9,   90,   20,   20,   40,  101,     ,   51,    4,   87,    0,    0,10261,   56,    7,   71,    4,    7,    0,    0,    0,    0,    0
  240,20150317,   10,   90,   20,   30,   40,  113,     ,   42,    3,  115,    0,    0,10258,   57,    8,   62,    4,    7,    0,    0,    0,    0,    0
  240,20150317,   11,   70,   30,   30,   50,  127,     ,   43,    7,  169,    0,    0,10257,   57,    1,   57,    4,    7,    0,    0,    0,    0,    0
  240,20150317,   12,   50,   40,   40,   70,  143,  -21,   47,   10,  207,    0,    0,10252,   58,    1,   52,    4,    7,    0,    0,    0,    0,    0
  240,20150317,   13,   80,   40,   40,   60,  148,     ,   45,   10,  208,    0,    0,10250,   58,    0,   50,    4,    7,    0,    0,    0,    0,    0
  240,20150317,   14,   50,   30,   40,   50,  149,     ,   54,   10,  186,    0,    0,10246,   58,    0,   53,    4,    7,    0,    0,    0,    0,    0
  240,20150317,   15,   50,   40,   40,   60,  147,     ,   57,   10,  150,    0,    0,10244,   58,    0,   55,    4,    7,    0,    0,    0,    0,    0
  240,20150317,   16,   40,   40,   40,   60,  144,     ,   61,   10,  100,    0,    0,10242,   58,    0,   57,    4,    7,    0,    0,    0,    0,    0
  240,20150317,   17,   30,   40,   40,   50,  126,     ,   60,   10,   46,    0,    0,10242,   58,    0,   64,    4,    7,    0,    0,    0,    0,    0
  240,20150317,   18,   30,   30,   30,   50,  109,   80,   52,    2,    7,    0,    0,10247,   58,    0,   68,    4,    7,    0,    0,    0,    0,    0
  240,20150317,   19,   50,   30,   40,   50,   94,     ,   51,    0,    0,    0,    0,10248,   57,    0,   74,    4,    7,    0,    0,    0,    0,    0
  240,20150317,   20,   40,   30,   20,   50,   87,     ,   50,    0,    0,    0,    0,10251,   58,    0,   78,    4,    7,    0,    0,    0,    0,    0
  240,20150317,   21,   40,   10,   10,   20,   75,     ,   53,    0,    0,    0,    0,10253,   57,    0,   86,   10,    7,    0,    0,    0,    0,    0
  240,20150317,   22,   10,   10,   10,   20,   64,     ,   46,    0,    0,    0,    0,10254,   56,    0,   88,   10,    7,    0,    0,    0,    0,    0
  240,20150317,   23,  350,   10,   10,   20,   54,     ,   42,    0,    0,    0,    0,10255,   47,    0,   92,   10,    7,    0,    0,    0,    0,    0
  240,20150317,   24,  330,   10,   10,   20,   48,   -9,   42,    0,    0,    0,    0,10256,   31,    0,   96,   10,    7,    0,    0,    0,    0,    0
  240,20150318,    1,  320,   20,   20,   20,   33,     ,   28,    0,    0,    0,    0,10255,   18,    0,   97,   10,    7,    0,    0,    0,    0,    0
  240,20150318,    2,  310,   20,   30,   40,   26,     ,   23,    0,    0,    0,    0,10259,   12,    0,   98,   10,    7,    0,    0,    0,    0,    0
  240,20150318,    3,  350,   20,   20,   30,   37,     ,   34,    0,    0,    0,    0,10259,   15,    0,   98,   10,    7,    0,    0,    0,    0,    0
  240,20150318,    4,  330,   20,   20,   30,   36,     ,   36,    0,    0,    0,    0,10260,    5,    4,  100,   34,    7,    1,    0,    0,    0,    0
  240,20150318,    5,  310,   20,   20,   30,   21,     ,   21,    0,    0,    0,    0,10265,    3,    0,  100,   34,    7,    1,    0,    0,    0,    0
  240,20150318,    6,  340,   20,   20,   40,   38,  -16,   37,    0,    0,    0,    0,10269,    6,    6,   99,   32,    7,    1,    0,    0,    0,    0
  240,20150318,    7,  340,   30,   20,   50,   59,     ,   59,    0,    6,    0,    0,10273,    1,    9,  100,   34,    7,    1,    0,    0,    0,    0
  240,20150318,    8,  320,   30,   30,   50,   61,     ,   61,    0,   18,    0,    0,10280,    4,    8,  100,   32,    7,    1,    0,    0,    0,    0
  240,20150318,    9,  320,   40,   50,   70,   60,     ,   60,    0,   37,    0,    0,10283,    2,    9,  100,   34,    7,    1,    0,    0,    0,    0
  240,20150318,   10,  330,   50,   50,  100,   62,     ,   59,    0,   54,    0,    0,10289,   10,    8,   98,   20,    7,    1,    0,    0,    0,    0
  240,20150318,   11,  330,   50,   40,  100,   69,     ,   65,    0,   66,    0,    0,10290,   17,    8,   97,   10,    7,    0,    0,    0,    0,    0
  240,20150318,   12,  310,   50,   50,   70,   71,    4,   61,    0,   71,    0,    0,10292,   23,    8,   93,   10,    7,    0,    0,    0,    0,    0
  240,20150318,   13,  330,   60,   50,   80,   67,     ,   59,    0,   52,    0,    0,10291,   22,    8,   95,   10,    7,    0,    0,    0,    0,    0
  240,20150318,   14,  330,   60,   60,   90,   67,     ,   58,    0,   48,    0,    0,10291,   21,    8,   94,   10,    7,    0,    0,    0,    0,    0
  240,20150318,   15,  320,   60,   60,   90,   68,     ,   58,    0,   36,    0,    0,10291,   24,    8,   93,   10,    7,    0,    0,    0,    0,    0
  240,20150318,   16,  320,   60,   60,   90,   67,     ,   56,    0,   24,    0,    0,10291,   24,    8,   93,   10,    7,    0,    0,    0,    0,    0
  240,20150318,   17,  330,   60,   60,   80,   64,     ,   52,    0,   15,    0,    0,10293,   28,    8,   92,   10,    7,    0,    0,    0,    0,    0
  240,20150318,   18,  350,   60,   50,   90,   60,   59,   50,    0,    3,    0,    0,10294,   26,    8,   93,   10,    7,    0,    0,    0,    0,    0
  240,20150318,   19,  330,   40,   50,   80,   62,     ,   50,    0,    0,    0,    0,10297,   29,    8,   92,   10,    7,    0,    0,    0,    0,    0
  240,20150318,   20,  340,   50,   50,   80,   61,     ,   51,    0,    0,    0,    0,10298,   27,    8,   93,   10,    7,    0,    0,    0,    0,    0
  240,20150318,   21,  340,   50,   50,   80,   58,     ,   49,    0,    0,    0,    0,10299,   25,    8,   94,   10,    7,    0,    0,    0,    0,    0
  240,20150318,   22,  360,   50,   50,   70,   60,     ,   48,    0,    0,    0,    0,10300,   32,    8,   92,   10,    7,    0,    0,    0,    0,    0
  240,20150318,   23,  340,   40,   50,   80,   59,     ,   45,    0,    0,    0,    0,10298,   35,    8,   91,   10,    7,    0,    0,    0,    0,    0
  240,20150318,   24,  340,   40,   40,   70,   58,   56,   43,    0,    0,    0,    0,10295,   50,    8,   90,   10,    7,    0,    0,    0,    0,    0
  240,20150319,    1,  330,   40,   50,   70,   54,     ,   43,    0,    0,    0,    0,10293,   42,    8,   93,   10,    7,    0,    0,    0,    0,    0
  240,20150319,    2,  340,   50,   50,   70,   53,     ,   43,    0,    0,    0,    0,10291,   39,    8,   93,   10,    7,    0,    0,    0,    0,    0
  240,20150319,    3,  340,   40,   40,   70,   53,     ,   47,    0,    0,    0,    0,10288,   34,    8,   96,   10,    7,    0,    0,    0,    0,    0
  240,20150319,    4,  350,   40,   40,   60,   55,     ,   46,    0,    0,    0,    0,10287,   30,    8,   94,   10,    7,    0,    0,    0,    0,    0
  240,20150319,    5,  350,   30,   30,   60,   58,     ,   48,    0,    0,    0,    0,10287,   30,    8,   93,   10,    7,    0,    0,    0,    0,    0
  240,20150319,    6,  360,   30,   30,   60,   59,   52,   47,    0,    0,    0,    0,10291,   36,    8,   92,   10,    7,    0,    0,    0,    0,    0
  240,20150319,    7,   40,   30,   30,   60,   61,     ,   47,    0,    3,    0,    0,10292,   34,    8,   91,   10,    7,    0,    0,    0,    0,    0
  240,20150319,    8,   10,   40,   20,   60,   65,     ,   51,    0,   12,    0,    0,10294,   36,    8,   91,   10,    7,    0,    0,    0,    0,    0
  240,20150319,    9,   50,   30,   30,   60,   72,     ,   44,    0,   34,    0,    0,10296,   56,    8,   82,   10,    7,    0,    0,    0,    0,    0
  240,20150319,   10,   20,   20,   20,   60,   91,     ,   49,    7,  150,    0,    0,10295,   58,    1,   75,    4,    7,    0,    0,    0,    0,    0
  240,20150319,   11,   20,   30,   30,   60,  101,     ,   50,   10,  189,    0,    0,10292,   58,    0,   71,    4,    7,    0,    0,    0,    0,    0
  240,20150319,   12,   20,   30,   30,   60,  116,   57,   48,   10,  201,    0,    0,10291,   60,    0,   63,     ,    5,    0,    0,    0,    0,    0
  240,20150319,   13,  360,   40,   40,   60,  123,     ,   54,   10,  200,    0,    0,10287,   61,    0,   63,     ,    5,    0,    0,    0,    0,    0
  240,20150319,   14,   20,   40,   40,   60,  123,     ,   55,   10,  178,    0,    0,10285,   61,    0,   63,     ,    5,    0,    0,    0,    0,    0
  240,20150319,   15,   10,   40,   40,   70,  126,     ,   63,   10,  141,    0,    0,10282,   61,    0,   65,     ,    5,    0,    0,    0,    0,    0
  240,20150319,   16,   20,   50,   40,   70,  112,     ,   55,   10,   97,    0,    0,10280,   61,    0,   68,     ,    5,    0,    0,    0,    0,    0
  240,20150319,   17,   20,   50,   50,   70,   96,     ,   50,   10,   47,    0,    0,10282,   61,    0,   73,     ,    5,    0,    0,    0,    0,    0
  240,20150319,   18,   10,   30,   30,   60,   83,   68,   52,    3,    9,    0,    0,10283,   60,    0,   81,     ,    5,    0,    0,    0,    0,    0
  240,20150319,   19,   20,   30,   30,   60,   75,     ,   48,    0,    0,    0,    0,10285,   59,    0,   83,   10,    7,    0,    0,    0,    0,    0
  240,20150319,   20,   20,   30,   30,   60,   62,     ,   39,    0,    0,    0,    0,10288,   58,    0,   85,   10,    7,    0,    0,    0,    0,    0
  240,20150319,   21,   20,   40,   40,   60,   61,     ,   39,    0,    0,    0,    0,10290,   58,    0,   86,   10,    7,    0,    0,    0,    0,    0
  240,20150319,   22,   30,   40,   30,   60,   54,     ,   36,    0,    0,    0,    0,10289,   56,    0,   88,   10,    7,    0,    0,    0,    0,    0
  240,20150319,   23,   30,   40,   40,   60,   50,     ,   36,    0,    0,    0,    0,10290,   50,    0,   91,   10,    7,    0,    0,    0,    0,    0
  240,20150319,   24,   40,   40,   40,   50,   45,   37,   35,    0,    0,    0,    0,10288,   41,    0,   93,   10,    7,    0,    0,    0,    0,    0
  240,20150320,    1,   20,   40,   30,   60,   50,     ,   41,    0,    0,    0,    0,10289,   38,    6,   94,   10,    7,    0,    0,    0,    0,    0
  240,20150320,    2,   20,   40,   50,   70,   49,     ,   40,    0,    0,    0,    0,10285,   42,    8,   94,   10,    7,    0,    0,    0,    0,    0
  240,20150320,    3,   30,   50,   40,   80,   45,     ,   34,    0,    0,    0,    0,10282,   50,    8,   93,   10,    7,    0,    0,    0,    0,    0
  240,20150320,    4,   20,   40,   50,   70,   44,     ,   31,    0,    0,    0,    0,10281,   50,    8,   91,   10,    7,    0,    0,    0,    0,    0
  240,20150320,    5,   20,   40,   30,   70,   45,     ,   31,    0,    0,    0,    0,10279,   56,    8,   91,   10,    7,    0,    0,    0,    0,    0
  240,20150320,    6,   50,   30,   40,   50,   45,   35,   28,    0,    1,    0,    0,10278,   50,    8,   89,   10,    7,    0,    0,    0,    0,    0
  240,20150320,    7,   40,   30,   40,   50,   44,     ,   26,    0,   11,    0,    0,10276,   50,    8,   88,   10,    7,    0,    0,    0,    0,    0
  240,20150320,    8,  350,   30,   30,   50,   47,     ,   26,    0,   26,    0,    0,10278,   48,    8,   86,   10,    7,    0,    0,    0,    0,    0
  240,20150320,    9,   20,   30,   30,   60,   48,     ,   22,    0,   41,    0,    0,10278,   50,    8,   83,   10,    7,    0,    0,    0,    0,    0
  240,20150320,   10,   20,   30,   30,   60,   48,     ,   21,    0,   18,    0,    0,10276,   50,    8,   83,   10,    7,    0,    0,    0,    0,    0
  240,20150320,   11,   10,   30,   30,   50,   57,     ,   23,    0,   66,    0,    0,10272,   50,    8,   79,    4,    7,    0,    0,    0,    0,    0
  240,20150320,   12,   10,   20,   30,   60,   63,   41,   22,    1,  113,    0,    0,10267,   56,    8,   75,    4,    7,    0,    0,    0,    0,    0
  240,20150320,   13,   20,   20,   20,   50,   70,     ,   27,    1,  119,    0,    0,10257,   58,    8,   74,    4,    7,    0,    0,    0,    0,    0
  240,20150320,   14,  360,   20,   30,   50,   75,     ,   29,    8,  182,    0,    0,10249,   57,    6,   73,    4,    7,    0,    0,    0,    0,    0
  240,20150320,   15,  330,   30,   30,   50,   73,     ,   29,    8,  135,    0,    0,10243,   58,    6,   74,    4,    7,    0,    0,    0,    0,    0
  240,20150320,   16,  320,   30,   30,   80,   65,     ,   26,   10,  112,    0,    0,10236,   57,    4,   76,    4,    7,    0,    0,    0,    0,    0
  240,20150320,   17,  310,   30,   30,   60,   60,     ,   27,    5,   39,    0,    0,10231,   50,    8,   79,    4,    7,    0,    0,    0,    0,    0
  240,20150320,   18,  300,   40,   40,   60,   48,   46,   20,    0,    4,    0,    0,10227,   56,    8,   82,   10,    7,    0,    0,    0,    0,    0
  240,20150320,   19,  280,   30,   30,   60,   45,     ,   19,    0,    0,    0,    0,10225,   57,    8,   83,   10,    7,    0,    0,    0,    0,    0
  240,20150320,   20,  270,   30,   30,   50,   32,     ,   13,    0,    0,    0,    0,10222,   56,    0,   87,   10,    7,    0,    0,    0,    0,    0
  240,20150320,   21,  280,   30,   30,   50,   30,     ,   14,    0,    0,    0,    0,10218,   50,    0,   89,   10,    7,    0,    0,    0,    0,    0
  240,20150320,   22,  210,   30,   30,   50,   17,     ,    4,    0,    0,    0,    0,10208,   50,    2,   91,   10,    7,    0,    0,    0,    0,    0
  240,20150320,   23,  220,   30,   30,   50,   37,     ,   24,    0,    0,    0,    0,10201,   44,    8,   91,   10,    7,    0,    0,    0,    0,    0
  240,20150320,   24,  240,   40,   40,   60,   43,    4,   31,    0,    0,    0,   -1,10197,   36,    8,   92,   57,    7,    0,    1,    0,    0,    0
  240,20150321,    1,  210,   40,   50,   60,   47,     ,   41,    0,    0,    0,   -1,10187,   18,    8,   96,   52,    7,    0,    1,    0,    0,    0
  240,20150321,    2,  240,   50,   60,   80,   58,     ,   52,    0,    0,    6,    1,10178,   23,    8,   96,   51,    7,    0,    1,    0,    0,    0
  240,20150321,    3,  320,   50,   40,   80,   63,     ,   57,    0,    0,    8,    5,10173,   26,    8,   96,   51,    7,    0,    1,    0,    0,    0
  240,20150321,    4,  310,   30,   30,   50,   49,     ,   39,    0,    0,    0,   -1,10178,   57,    8,   93,   22,    7,    0,    1,    0,    0,    0
  240,20150321,    5,  300,   40,   40,   60,   57,     ,   44,    0,    0,    0,    0,10178,   65,    8,   91,     ,    5,    0,    0,    0,    0,    0
  240,20150321,    6,  290,   50,   50,   60,   56,   40,   39,    0,    1,    0,    0,10177,   70,    7,   89,    1,    7,    0,    0,    0,    0,    0
  240,20150321,    7,  290,   60,   70,  100,   64,     ,   53,    0,    9,    0,   -1,10174,   65,    8,   93,   23,    7,    0,    1,    0,    0,    0
  240,20150321,    8,  310,   80,   90,  130,   62,     ,   54,    0,   21,    0,   -1,10174,   35,    8,   95,   81,    7,    0,    1,    0,    0,    0
  240,20150321,    9,  310,   80,   80,  130,   64,     ,   54,    0,   23,    3,    1,10176,   50,    8,   93,   81,    7,    0,    1,    0,    0,    0
  240,20150321,   10,  320,   90,   90,  150,   75,     ,   58,    3,   66,    2,    1,10175,   60,    8,   89,   23,    7,    0,    1,    0,    0,    0
